Vehicle_ID,Mileage,Age_Years,Usage,Color,Maintenance_Required
3,89168,2,Low,black,Yes
3,22666,9,Medium,black,Yes
3,10565,3,Medium,black,Yes
3,149890,3,Low,black,Yes
3,96567,1,Low,black,No
3,79609,5,Medium,black,Yes
3,131831,3,Low,black,Yes
3,80845,2,Low,black,No
3,82576,9,High,black,Yes
3,38714,3,High,black,Yes
3,37627,6,Low,black,Yes
3,49740,7,Medium,black,No
3,36121,8,High,black,Yes
3,66155,3,Low,black,Yes
3,84741,6,High,black,Yes
3,29354,9,Low,black,Yes
3,146597,4,Medium,black,Yes
3,131231,1,High,black,Yes
3,121876,4,Medium,black,Yes
3,86901,3,High,black,Yes
3,52064,2,Low,black,Yes
3,18496,4,Low,black,Yes
3,39204,2,Low,black,Yes
3,52088,9,High,black,Yes
3,145205,4,Medium,black,Yes
3,60381,7,High,black,Yes
3,118926,2,High,black,Yes
3,78846,8,Low,black,Yes
3,93427,6,Medium,black,Yes
3,17764,3,Medium,black,Yes
3,114819,8,Low,black,Yes
3,138679,7,Medium,black,Yes
3,97641,8,Low,black,Yes
3,100557,8,Low,black,Yes
1,81198,3,Low,black,Yes
1,107516,5,High,black,Yes
1,124086,9,High,black,No
1,42235,6,High,black,Yes
1,84927,6,High,black,Yes
1,11351,2,High,black,Yes
1,79643,8,Medium,black,No
1,136327,6,Medium,black,Yes
1,136953,5,Low,black,Yes
1,121585,8,High,black,Yes
1,116660,8,Low,black,Yes
1,71922,6,Low,black,Yes
1,109247,3,Low,black,Yes
1,127016,2,Low,black,Yes
1,15006,2,High,black,Yes
1,131914,8,Medium,black,Yes
1,22508,2,High,black,Yes
1,23236,9,Low,black,Yes
1,57364,8,Low,black,No
1,121603,1,Medium,black,Yes
1,111549,5,Low,black,Yes
1,62007,4,High,black,Yes
1,113861,6,Low,black,Yes
1,79499,7,Medium,black,Yes
1,139832,3,High,black,Yes
1,31984,3,Low,black,Yes
1,145118,4,High,black,No
1,51261,5,Low,black,Yes
1,57510,1,Low,black,Yes
1,58283,6,High,black,Yes
1,93712,6,Medium,black,Yes
1,90096,4,Medium,black,Yes
1,116170,8,High,black,Yes
1,131442,9,High,black,Yes
1,44635,2,High,black,Yes
1,76258,2,Medium,black,Yes
1,137143,7,Medium,black,Yes
1,26526,4,Medium,black,Yes
1,19880,5,High,black,Yes
1,31830,8,Low,black,Yes
1,19280,8,Medium,black,Yes
1,119514,9,Low,black,Yes
1,35919,6,Medium,black,Yes
1,92610,5,Low,black,Yes
1,59536,3,Medium,black,Yes
1,27452,6,Medium,black,Yes
1,92321,6,Medium,black,Yes
1,29911,8,High,black,No
1,36621,2,Low,black,Yes
1,137943,3,Medium,black,Yes
1,23838,9,Low,black,Yes
1,132661,4,High,black,Yes
1,80900,2,Low,black,Yes
1,114646,4,High,black,Yes
1,92317,7,High,black,Yes
1,69786,8,High,black,Yes
1,53936,1,Medium,black,Yes
1,114904,6,Medium,black,Yes
1,113947,2,High,black,Yes
1,128364,2,High,black,Yes
1,60574,8,Medium,black,Yes
1,112190,5,High,black,No
1,125205,4,Low,black,Yes
1,20224,7,Low,black,Yes
1,81462,9,Medium,black,Yes
1,64047,3,High,black,Yes
1,27788,2,High,black,Yes
1,49071,5,High,black,Yes
1,12761,5,High,black,Yes
1,123994,5,Low,black,No
1,104343,2,Low,black,Yes
1,96588,8,High,black,No
1,109464,4,Medium,black,No
1,128899,2,Low,black,Yes
1,82190,7,Low,black,Yes
1,49713,2,Low,black,Yes
1,55467,3,Low,black,Yes
1,120081,9,High,black,Yes
1,84101,2,Low,black,Yes
1,70285,5,High,black,Yes
1,45111,6,Medium,black,Yes
1,31454,7,Low,black,Yes
1,89071,4,Low,black,Yes
1,31323,5,Low,black,Yes
1,145265,3,Medium,black,Yes
1,74932,4,Medium,black,Yes
1,110950,5,Medium,black,Yes
1,95212,1,Low,black,Yes
1,101397,8,High,black,Yes
1,119445,8,Medium,black,Yes
1,41936,7,Low,black,Yes
1,81392,2,High,black,Yes
1,36924,3,Low,black,Yes
1,143265,6,High,black,Yes
1,48035,3,Low,black,Yes
1,142167,3,High,black,Yes
1,57183,5,High,black,Yes
1,13908,7,High,black,Yes
1,39350,4,Low,black,Yes
1,29881,6,Medium,black,Yes
2,62265,6,High,black,Yes
2,30800,1,High,black,Yes
2,25366,7,Low,black,Yes
2,118068,1,Low,black,Yes
2,134118,6,Low,black,Yes
2,112560,9,Low,black,Yes
2,133700,2,Low,black,Yes
2,125290,7,Low,black,Yes
2,79894,6,Medium,black,Yes
2,65058,6,Medium,black,Yes
2,33106,8,Medium,black,Yes
2,59371,4,Medium,black,Yes
2,78459,8,Low,black,Yes
2,137436,5,Low,black,Yes
2,42626,4,Medium,black,Yes
2,128339,6,High,black,Yes
2,134298,1,High,black,Yes
2,63441,2,Low,black,Yes
2,23982,8,Medium,black,Yes
2,44339,2,Low,black,Yes
2,47096,4,High,black,Yes
2,43944,8,High,black,Yes
2,98206,8,Medium,black,No
2,143292,5,Medium,black,Yes
2,46634,4,Medium,black,Yes
2,123342,4,Medium,black,Yes
2,10594,6,Low,black,No
2,46194,6,Medium,black,Yes
2,56692,7,Medium,black,Yes
2,79059,4,High,black,Yes
2,41575,1,Low,black,Yes
2,44773,6,High,black,Yes
2,44244,3,Medium,black,Yes
2,10730,3,Medium,black,Yes
2,141633,2,Medium,black,Yes
2,104397,9,Medium,black,Yes
2,44121,8,High,black,Yes
2,47876,6,High,black,No
2,82923,2,High,black,Yes
2,64991,2,High,black,Yes
2,32340,5,Low,black,Yes
2,35591,8,Medium,black,Yes
2,15752,6,Medium,black,Yes
2,149228,9,Medium,black,Yes
2,125573,8,High,black,Yes
2,18760,7,Medium,black,No
2,143738,8,Low,black,Yes
2,25849,1,Medium,black,Yes
2,116768,8,Medium,black,Yes
2,145207,9,Medium,black,Yes
2,82240,2,Medium,black,Yes
2,16092,1,High,black,Yes
2,26891,9,High,black,Yes
2,58577,6,Low,black,Yes
2,128021,6,Medium,black,Yes
2,64787,8,High,black,Yes
2,25885,8,Medium,black,Yes
2,38037,9,Low,black,Yes
2,106331,8,High,black,Yes
2,86219,2,Medium,black,Yes
2,51890,6,Low,black,Yes
2,49743,1,High,black,Yes
2,109794,4,High,black,Yes
2,65039,3,High,black,Yes
2,105565,1,Low,black,Yes
2,31964,1,High,black,Yes
2,121773,5,Medium,black,Yes
2,66650,2,High,black,Yes
2,59889,3,Low,black,Yes
2,42718,5,High,black,Yes
2,84465,3,High,black,No
2,84745,2,High,black,Yes
2,144541,6,Medium,black,No
2,113291,7,High,black,Yes
2,81988,2,Low,black,Yes
2,58938,8,High,black,Yes
2,114813,4,High,black,Yes
2,104870,7,Low,black,Yes
2,88258,1,Low,black,Yes
2,122337,9,Low,black,Yes
2,29275,8,Medium,black,Yes
2,27641,7,Medium,black,Yes
2,120792,5,High,black,Yes
2,141090,8,High,black,Yes
2,14985,8,High,black,Yes
2,81696,6,Medium,black,Yes
2,53695,4,Low,black,Yes
2,103605,6,Medium,black,Yes
2,36748,9,High,black,Yes
2,92261,8,Medium,black,No
2,96833,2,High,black,Yes
2,29881,8,High,black,Yes
2,49199,2,Medium,black,Yes
2,101799,6,Low,black,Yes
2,124016,4,Medium,black,Yes
2,23959,3,High,black,Yes
2,34808,7,Low,black,Yes
2,113489,9,Medium,black,Yes
2,59758,9,Low,black,Yes
2,128385,8,High,black,Yes
3,60024,8,Low,black,Yes
3,149460,6,High,black,Yes
3,128120,1,Medium,black,No
3,91313,5,High,black,Yes
3,48210,1,High,black,No
3,46163,8,Medium,black,No
3,46746,4,Low,black,Yes
3,77092,4,Medium,black,Yes
3,101672,8,Medium,black,Yes
3,25825,6,Low,black,Yes
3,21820,6,Low,black,Yes
3,73173,4,Low,black,Yes
3,63684,9,Medium,black,Yes
3,135568,4,High,black,Yes
3,88699,2,High,black,Yes
3,135929,7,High,black,Yes
3,61907,8,High,black,Yes
3,47867,8,Medium,black,Yes
3,115588,9,Low,black,Yes
3,149173,6,Low,black,Yes
3,72464,8,Low,black,Yes
3,59658,5,High,black,Yes
3,24757,9,Low,black,Yes
3,62286,8,Low,black,Yes
3,115990,9,Medium,black,Yes
3,13767,1,Medium,black,Yes
3,28987,5,Low,black,Yes
3,126034,3,Low,black,Yes
3,138998,7,High,black,Yes
3,119391,2,High,black,Yes
3,90766,9,Medium,black,Yes
3,146647,8,Medium,black,Yes
3,16774,8,Medium,black,Yes
3,135046,8,Medium,black,Yes
3,101390,6,High,black,No
3,70857,7,High,black,Yes
3,137947,8,Medium,black,Yes
3,118819,1,Low,black,Yes
3,41127,7,Medium,black,Yes
3,83694,3,Medium,black,Yes
3,68233,2,Medium,black,Yes
3,82906,9,High,black,Yes
3,25653,8,Medium,black,Yes
3,92100,6,High,black,No
3,88135,4,Low,black,Yes
3,48130,9,Medium,black,Yes
3,76321,5,Low,black,Yes
3,15490,7,High,black,Yes
3,109038,3,High,black,Yes
3,64607,7,Low,black,Yes
3,39926,1,Low,black,Yes
3,128207,4,Medium,black,Yes
3,24458,8,Medium,black,Yes
3,105580,4,Medium,black,Yes
3,83961,1,Low,black,Yes
3,73589,4,Low,black,Yes
3,47332,3,Low,black,Yes
3,32765,1,Low,black,No
3,15809,8,High,black,Yes
3,125274,4,High,black,Yes
3,108479,9,Medium,black,Yes
3,25769,3,Medium,black,Yes
3,94308,9,Medium,black,Yes
3,47038,8,High,black,Yes
3,125748,8,High,black,Yes
3,81535,3,Medium,black,Yes
3,13158,2,Medium,black,Yes
3,58171,5,Low,black,Yes
3,88227,8,High,black,Yes
3,12056,6,Low,black,No
3,72310,1,High,black,Yes
3,57096,9,Low,black,Yes
3,20613,9,Medium,black,Yes
3,89261,5,Medium,black,Yes
3,15427,4,Medium,black,Yes
3,101545,1,High,black,Yes
3,30148,2,Low,black,Yes
3,72047,6,Medium,black,Yes
3,63298,3,High,black,Yes
3,41805,5,Low,black,Yes
3,89258,7,Medium,black,Yes
3,60010,7,Low,black,Yes
3,84306,4,High,black,Yes
3,81661,6,High,black,Yes
3,21780,1,High,black,Yes
3,96433,9,Low,black,Yes
3,104938,4,Medium,black,Yes
3,33871,8,Medium,black,Yes
3,14330,5,Low,black,Yes
3,139427,8,Medium,black,Yes
3,111287,1,High,black,No
3,83389,8,Medium,black,Yes
3,79196,5,Low,black,Yes
3,106483,3,Medium,black,Yes
3,110623,9,Low,black,Yes
3,107627,5,Low,black,Yes
3,92479,5,Low,black,Yes
3,36539,5,Low,black,Yes
3,39480,8,Low,black,Yes
3,120255,2,High,black,Yes
